algorithm,target_update_interval,seed,training_step,q_upper,Mean_Q,Mean_Excess,Mean_Violtaing_Excess,Mean_Over_Violation_Rate,Mean_Under_Violtaion_Rate
DDQN,50,12,91000,100,124.79336,36.707012,51.898647,0.7072826086956522,0.006442687747035573
DDQN,50,12,92000,100,122.49067,34.24917,48.17792,0.7108893280632411,0.008003952569169961
DDQN,50,12,93000,100,120.541985,31.716692,44.290455,0.716106719367589,0.00824110671936759
DDQN,50,12,94000,100,120.25566,30.335964,40.603622,0.7471245059288537,0.007569169960474308
DDQN,50,12,95000,100,122.43512,31.61993,41.224083,0.7670256916996048,0.005928853754940711
DDQN,50,12,96000,100,121.610146,30.98593,40.154896,0.7716600790513835,0.006432806324110672
DDQN,50,12,97000,100,124.2878,32.47495,41.101875,0.7901086956521739,0.004851778656126482
DDQN,50,12,98000,100,122.98598,31.272306,39.46131,0.7924802371541502,0.005642292490118577
DDQN,50,12,99000,100,122.01638,30.881403,39.286453,0.7860573122529644,0.0067193675889328066
DDQN,50,12,100000,100,121.654434,30.471663,38.492764,0.7916205533596838,0.007104743083003953
DDQN,50,13,1000,100,-0.020953968,0.0,,0.0,0.9965118577075098
DDQN,50,13,2000,100,15.991479,0.0,,0.0,2.9644268774703556e-05
DDQN,50,13,3000,100,29.872316,0.0,,0.0,0.007974308300395257
DDQN,50,13,4000,100,43.92176,0.0,,0.0,0.03450592885375494
DDQN,50,13,5000,100,66.13478,0.26837844,11.373492,0.02359683794466403,0.057727272727272724
DDQN,50,13,6000,100,93.21263,13.120435,18.658667,0.7031818181818181,0.0683201581027668
DDQN,50,13,7000,100,126.16872,45.957886,54.236454,0.8473616600790513,0.06741106719367589
DDQN,50,13,8000,100,165.93384,87.5567,99.13447,0.8832114624505929,0.06351778656126482
DDQN,50,13,9000,100,215.59763,139.81021,154.58939,0.904397233201581,0.060454545454545455
DDQN,50,13,10000,100,272.54752,201.14569,220.5196,0.9121442687747036,0.0641798418972332
DDQN,50,13,11000,100,335.85873,267.07394,288.4851,0.9257806324110672,0.05719367588932806
DDQN,50,13,12000,100,404.19833,338.26315,359.30295,0.9414426877470355,0.04586956521739131
DDQN,50,13,13000,100,467.23203,404.59256,423.35925,0.9556719367588933,0.03693675889328063
DDQN,50,13,14000,100,552.90326,494.06097,509.7099,0.969298418972332,0.02859683794466403
DDQN,50,13,15000,100,634.01074,579.684,594.4333,0.9751877470355731,0.02566205533596838
DDQN,50,13,16000,100,732.792,682.744,697.5215,0.9788142292490118,0.022628458498023717
DDQN,50,13,17000,100,826.82574,780.94165,793.9253,0.9836462450592885,0.01951581027667984
DDQN,50,13,18000,100,933.70337,893.7356,906.93634,0.9854446640316206,0.01950592885375494
DDQN,50,13,19000,100,1030.2417,993.4287,1002.36285,0.9910869565217392,0.01684782608695652
DDQN,50,13,20000,100,1134.4246,1102.0813,1108.8527,0.9938932806324111,0.015780632411067193
DDQN,50,13,21000,100,1223.1372,1195.1439,1201.8777,0.994397233201581,0.017727272727272727
DDQN,50,13,22000,100,1326.6786,1304.1993,1309.3358,0.9960770750988143,0.019397233201581026
DDQN,50,13,23000,100,1414.2051,1395.0912,1400.544,0.9961067193675889,0.02123517786561265
DDQN,50,13,24000,100,1494.196,1481.7037,1490.941,0.993804347826087,0.03451581027667984
DDQN,50,13,25000,100,1575.9652,1564.4955,1577.1658,0.9919664031620553,0.03733201581027668
DDQN,50,13,26000,100,1661.6594,1654.2163,1674.653,0.987796442687747,0.045345849802371545
DDQN,50,13,27000,100,1747.6053,1742.3911,1771.7687,0.9834189723320158,0.05007905138339921
DDQN,50,13,28000,100,1810.8185,1813.6084,1865.5375,0.9721640316205533,0.06411067193675889
DDQN,50,13,29000,100,1856.3823,1862.9277,1939.0726,0.9607312252964427,0.07442687747035573
DDQN,50,13,30000,100,1899.7776,1911.3086,1998.9297,0.9561660079051384,0.07861660079051383
DDQN,50,13,31000,100,1931.61,1944.6046,2035.2244,0.9554743083003953,0.0807806324110672
DDQN,50,13,32000,100,1905.1506,1920.9559,2035.7164,0.9436264822134387,0.09206521739130434
DDQN,50,13,33000,100,1902.3962,1919.3429,2057.7097,0.9327569169960475,0.09945652173913043
DDQN,50,13,34000,100,1881.6022,1894.1232,2042.486,0.9273616600790514,0.1032707509881423
DDQN,50,13,35000,100,1826.8523,1837.2314,1996.2617,0.9203359683794466,0.11
DDQN,50,13,36000,100,1764.5454,1772.9083,1943.5654,0.9121936758893281,0.11847826086956521
DDQN,50,13,37000,100,1699.4149,1702.7668,1882.4968,0.9045256916996047,0.12781620553359685
DDQN,50,13,38000,100,1622.4579,1621.4133,1817.5146,0.8921047430830039,0.14276679841897233
DDQN,50,13,39000,100,1504.615,1498.7773,1704.5344,0.8792885375494072,0.16229249011857708
DDQN,50,13,40000,100,1423.1672,1407.0413,1586.3347,0.8869762845849802,0.16472332015810276
DDQN,50,13,41000,100,1306.8644,1278.1521,1423.9839,0.8975889328063241,0.14330039525691698
DDQN,50,13,42000,100,1233.4568,1193.8446,1307.7139,0.9129249011857707,0.07674901185770751
DDQN,50,13,43000,100,1176.828,1127.3438,1180.2325,0.9551877470355731,0.0491501976284585
DDQN,50,13,44000,100,1146.9761,1093.4219,1139.908,0.9592193675889328,0.042025691699604746
DDQN,50,13,45000,100,1133.565,1075.5658,1123.0978,0.9576778656126482,0.03970355731225297
DDQN,50,13,46000,100,1101.8326,1039.5415,1085.9968,0.9572233201581027,0.03607707509881423
DDQN,50,13,47000,100,1061.5752,997.7423,1038.7269,0.9605434782608696,0.032144268774703555
DDQN,50,13,48000,100,1018.74915,957.0389,990.81683,0.9659090909090909,0.025217391304347827
DDQN,50,13,49000,100,971.4909,908.5088,930.0506,0.9768379446640316,0.01652173913043478
DDQN,50,13,50000,100,914.17896,848.1907,860.2356,0.985998023715415,0.009199604743083003
DDQN,50,13,51000,100,839.2748,770.37573,776.1045,0.9926185770750988,0.005691699604743083
DDQN,50,13,52000,100,769.1923,697.23413,701.6018,0.9937747035573122,0.0052173913043478265
DDQN,50,13,53000,100,702.8747,628.54626,632.836,0.9932213438735178,0.00599802371541502
DDQN,50,13,54000,100,637.06635,560.5686,565.0747,0.9920256916996048,0.00791501976284585
DDQN,50,13,55000,100,577.08594,498.0702,502.7199,0.9907509881422925,0.008389328063241107
DDQN,50,13,56000,100,528.2919,447.20123,452.3053,0.9887154150197629,0.00884387351778656
DDQN,50,13,57000,100,481.27438,398.52106,404.91486,0.9842094861660079,0.00923913043478261
DDQN,50,13,58000,100,444.87524,359.89398,367.86563,0.9783300395256918,0.008181818181818182
DDQN,50,13,59000,100,424.17432,337.1399,345.16882,0.9767391304347826,0.007727272727272728
DDQN,50,13,60000,100,412.7461,324.00064,327.54144,0.9891897233201581,0.005642292490118577
DDQN,50,13,61000,100,403.4842,313.9504,316.6002,0.9916304347826087,0.005
DDQN,50,13,62000,100,395.46863,306.01035,310.76392,0.984703557312253,0.008023715415019762
DDQN,50,13,63000,100,390.95316,303.14285,316.62115,0.9574308300395257,0.011314229249011858
DDQN,50,13,64000,100,401.97794,316.41962,330.84674,0.956393280632411,0.009960474308300396
DDQN,50,13,65000,100,412.40598,325.88776,339.24295,0.9606324110671937,0.007954545454545454
DDQN,50,13,66000,100,407.30048,320.80502,332.57666,0.9646047430830039,0.0066600790513833994
DDQN,50,13,67000,100,411.72775,324.95624,329.8188,0.9852569169960474,0.0040019762845849806
DDQN,50,13,68000,100,417.02133,329.81616,333.96765,0.9875691699604743,0.003863636363636364
DDQN,50,13,69000,100,426.33374,339.3964,343.04037,0.9893774703557312,0.004604743083003952
DDQN,50,13,70000,100,432.55368,345.8212,350.40906,0.986907114624506,0.005316205533596838
DDQN,50,13,71000,100,423.53256,336.6948,342.03146,0.984397233201581,0.006393280632411067
DDQN,50,13,72000,100,414.16165,327.50446,332.85577,0.9839229249011858,0.0068873517786561264
DDQN,50,13,73000,100,405.52356,318.59305,327.43576,0.972994071146245,0.007302371541501976
DDQN,50,13,74000,100,386.1457,298.5049,310.049,0.9627667984189723,0.00923913043478261
DDQN,50,13,75000,100,368.95395,282.22833,297.84454,0.9475691699604744,0.015454545454545455
DDQN,50,13,76000,100,357.5392,272.15582,291.58728,0.9333596837944664,0.023784584980237153
DDQN,50,13,77000,100,351.12238,267.03705,292.17825,0.9139525691699605,0.028863636363636362
DDQN,50,13,78000,100,351.7926,268.5442,297.13297,0.9037845849802372,0.032351778656126484
DDQN,50,13,79000,100,350.64206,266.92917,297.00537,0.8987351778656126,0.0341600790513834
DDQN,50,13,80000,100,345.16858,260.52145,288.84665,0.9019367588932806,0.033300395256917
DDQN,50,13,81000,100,334.16364,249.9615,276.2609,0.904802371541502,0.034446640316205535
DDQN,50,13,82000,100,328.10968,243.34538,264.80164,0.9189723320158103,0.03261857707509881
DDQN,50,13,83000,100,320.61887,235.29651,252.99625,0.9300395256916996,0.029515810276679842
DDQN,50,13,84000,100,322.53094,234.47989,246.20631,0.9523715415019763,0.013616600790513834
DDQN,50,13,85000,100,323.1094,232.84198,237.88889,0.9787845849802371,0.006551383399209486
DDQN,50,13,86000,100,325.54034,233.5606,236.71838,0.9866600790513834,0.004911067193675889
DDQN,50,13,87000,100,321.87762,228.81767,232.91673,0.982401185770751,0.004446640316205534
DDQN,50,13,88000,100,314.7985,222.09634,229.2596,0.9687549407114624,0.0068873517786561264
DDQN,50,13,89000,100,291.66306,199.84526,208.5478,0.9582707509881423,0.012282608695652173
DDQN,50,13,90000,100,271.22394,180.88336,190.1247,0.951393280632411,0.014486166007905138
DDQN,50,13,91000,100,251.46443,160.716,168.21938,0.955395256916996,0.012677865612648222
DDQN,50,13,92000,100,234.65521,143.62527,149.63893,0.9598122529644268,0.01058300395256917
DDQN,50,13,93000,100,212.93794,122.29476,128.52278,0.9515415019762846,0.01474308300395257
DDQN,50,13,94000,100,194.6061,104.74494,112.562,0.9305533596837945,0.025434782608695652
DDQN,50,13,95000,100,179.75203,90.6617,99.215614,0.9137845849802372,0.03645256916996047
DDQN,50,13,96000,100,168.35492,79.79117,88.84902,0.8980533596837945,0.040741106719367585
DDQN,50,13,97000,100,160.79123,72.72337,81.75341,0.8895454545454545,0.046037549407114624
DDQN,50,13,98000,100,157.874,69.85822,76.781456,0.9098320158102767,0.04316205533596838
DDQN,50,13,99000,100,161.7084,72.87919,77.79437,0.9368181818181818,0.028804347826086957
DDQN,50,13,100000,100,155.9708,67.003845,72.32997,0.9263636363636364,0.03724308300395257
DDQN,50,14,1000,100,-0.0044545005,0.0,,0.0,0.994199604743083
DDQN,50,14,2000,100,16.47199,0.0,,0.0,9.881422924901186e-06
DDQN,50,14,3000,100,28.275732,0.0,,0.0,0.04298418972332016
DDQN,50,14,4000,100,37.13676,0.0,,0.0,0.1591304347826087
DDQN,50,14,5000,100,53.92903,1.0296667e-05,1.0420227,9.881422924901186e-06,0.1784189723320158
DDQN,50,14,6000,100,75.93985,8.5090065,13.518022,0.6294565217391305,0.17222332015810277
DDQN,50,14,7000,100,105.512215,35.595154,47.480846,0.7496739130434783,0.1584288537549407
DDQN,50,14,8000,100,138.43709,70.97788,88.717964,0.8000395256916996,0.16179841897233202
DDQN,50,14,9000,100,189.47617,117.29998,137.88777,0.8506916996047431,0.12888339920948616
DDQN,50,14,10000,100,251.00941,173.01337,188.01355,0.9202173913043479,0.0757905138339921
DDQN,50,14,11000,100,316.82477,238.706,247.86624,0.9630434782608696,0.044387351778656124
DDQN,50,14,12000,100,397.92767,321.88297,324.7842,0.9910671936758894,0.016116600790513833
DDQN,50,14,13000,100,474.27432,401.70978,403.93298,0.9944960474308301,0.012776679841897233
DDQN,50,14,14000,100,560.1953,490.85486,492.78317,0.9960869565217392,0.010642292490118577
DDQN,50,14,15000,100,626.0611,559.28986,561.78235,0.9955632411067193,0.01241106719367589
DDQN,50,14,16000,100,698.9727,634.99365,638.4128,0.9946442687747036,0.015869565217391305
DDQN,50,14,17000,100,782.7853,721.6748,724.4739,0.9961363636363636,0.012450592885375493
DDQN,50,14,18000,100,857.85754,800.68445,802.9616,0.9971640316205533,0.010306324110671937
DDQN,50,14,19000,100,955.59,902.0129,903.70966,0.9981225296442687,0.007470355731225296
DDQN,50,14,20000,100,1033.5269,983.5026,985.0893,0.9983893280632411,0.0064525691699604745
DDQN,50,14,21000,100,1108.7374,1062.2073,1063.8998,0.9984090909090909,0.006699604743083004
DDQN,50,14,22000,100,1202.992,1159.4418,1161.0134,0.9986462450592886,0.005681818181818182
DDQN,50,14,23000,100,1302.3721,1262.2933,1263.242,0.9992490118577075,0.0037055335968379445
DDQN,50,14,24000,100,1377.7341,1341.4489,1342.5898,0.9991501976284585,0.004071146245059288
DDQN,50,14,25000,100,1455.5165,1422.6697,1423.8655,0.9991600790513834,0.0040019762845849806
DDQN,50,14,26000,100,1550.3551,1519.2389,1520.0952,0.9994367588932807,0.002658102766798419
DDQN,50,14,27000,100,1638.4153,1611.1887,1611.9056,0.9995553359683794,0.002490118577075099
DDQN,50,14,28000,100,1698.6416,1673.0242,1673.8015,0.9995355731225296,0.002569169960474308
DDQN,50,14,29000,100,1791.099,1767.7736,1768.3854,0.9996541501976285,0.0019367588932806324
DDQN,50,14,30000,100,1822.1084,1800.5759,1801.1631,0.9996739130434783,0.0019169960474308301
DDQN,50,14,31000,100,1875.0498,1854.9661,1855.4427,0.9997430830039525,0.0015019762845849803
DDQN,50,14,32000,100,1913.7867,1896.1901,1896.6022,0.9997826086956522,0.0015019762845849803
DDQN,50,14,33000,100,1918.4515,1901.9701,1902.4967,0.9997233201581027,0.0017490118577075098
DDQN,50,14,34000,100,1926.5806,1911.5396,1912.1254,0.9996936758893281,0.0019466403162055337
DDQN,50,14,35000,100,1881.3739,1865.5724,1866.8453,0.9993181818181818,0.0027272727272727275
DDQN,50,14,36000,100,1834.269,1818.4302,1821.7065,0.998201581027668,0.0042292490118577076
DDQN,50,14,37000,100,1758.3627,1740.0422,1747.2592,0.9958695652173913,0.006610671936758893
DDQN,50,14,38000,100,1705.1675,1685.4685,1703.752,0.9892687747035573,0.010810276679841897
DDQN,50,14,39000,100,1613.501,1591.9591,1620.8523,0.9821739130434782,0.017450592885375493
DDQN,50,14,40000,100,1512.6432,1488.5441,1522.9152,0.9774308300395257,0.023300395256916996
DDQN,50,14,41000,100,1402.332,1377.1613,1422.7831,0.9679347826086957,0.03317193675889328
DDQN,50,14,42000,100,1296.6686,1272.1793,1324.7368,0.9603260869565218,0.04291501976284585
DDQN,50,14,43000,100,1206.5957,1178.6106,1232.4637,0.956304347826087,0.049328063241106716
DDQN,50,14,44000,100,1108.6921,1077.5597,1126.435,0.9566106719367589,0.05173913043478261
DDQN,50,14,45000,100,1016.0721,980.1854,993.1096,0.9869861660079051,0.040405138339920946
DDQN,50,14,46000,100,929.64746,889.8366,900.2535,0.9884288537549407,0.04389328063241107
DDQN,50,14,47000,100,856.9778,812.3003,825.1589,0.9844169960474308,0.05123517786561265
DDQN,50,14,48000,100,796.9137,746.2667,761.88074,0.979505928853755,0.058033596837944665
DDQN,50,14,49000,100,725.8788,668.15845,685.49225,0.9747134387351779,0.05986166007905138
DDQN,50,14,50000,100,649.21967,584.97723,602.1063,0.9715513833992094,0.050197628458498025
DDQN,50,14,51000,100,585.91644,513.1092,525.2756,0.9768379446640316,0.019476284584980238
DDQN,50,14,52000,100,540.9149,460.51675,464.94104,0.9904841897233202,0.011195652173913044
DDQN,50,14,53000,100,520.0618,436.01953,438.03656,0.995395256916996,0.007312252964426878
DDQN,50,14,54000,100,495.85043,410.12845,412.7551,0.9936363636363637,0.009762845849802372
DDQN,50,14,55000,100,443.51535,358.6631,366.6519,0.9782114624505929,0.0208399209486166
DDQN,50,14,56000,100,403.00546,319.7015,337.84216,0.946304347826087,0.03157114624505929
DDQN,50,14,57000,100,357.8984,279.01776,303.11414,0.92050395256917,0.04881422924901186
DDQN,50,14,58000,100,327.00586,249.83356,274.45297,0.910296442687747,0.06848814229249012
DDQN,50,14,59000,100,304.50775,227.30489,253.25331,0.8975395256916996,0.0775
DDQN,50,14,60000,100,276.95804,197.5181,225.74518,0.8749604743083004,0.08028656126482213
DDQN,50,14,61000,100,250.13242,169.54106,198.29138,0.8550098814229249,0.07428853754940712
DDQN,50,14,62000,100,224.31134,142.4863,169.90036,0.8386462450592885,0.06433794466403162
DDQN,50,14,63000,100,206.81633,124.412895,148.86185,0.8357608695652174,0.05618577075098814
DDQN,50,14,64000,100,194.35892,111.25442,133.81206,0.8314229249011857,0.04815217391304348
DDQN,50,14,65000,100,184.16234,99.42882,122.45286,0.8119762845849803,0.03517786561264822
DDQN,50,14,66000,100,174.64542,89.344,111.86377,0.7986857707509881,0.02759881422924901
DDQN,50,14,67000,100,169.17302,82.838165,103.80285,0.7980335968379446,0.02243083003952569
DDQN,50,14,68000,100,162.88835,76.2641,95.118645,0.8017786561264822,0.020879446640316206
DDQN,50,14,69000,100,155.55994,68.834496,86.272224,0.7978754940711462,0.02100790513833992
DDQN,50,14,70000,100,150.61116,63.6255,80.45307,0.7908399209486165,0.019762845849802372
DDQN,50,14,71000,100,145.48059,57.934067,73.94564,0.7834683794466403,0.019209486166007907
DDQN,50,14,72000,100,140.78249,52.596542,67.225365,0.7823913043478261,0.019140316205533598
DDQN,50,14,73000,100,136.54028,47.775345,61.23028,0.7802569169960474,0.019881422924901186
DDQN,50,14,74000,100,132.23499,43.5171,57.281693,0.7597035573122529,0.02009881422924901
DDQN,50,14,75000,100,127.2439,38.549877,51.997223,0.7413833992094861,0.020691699604743083
DDQN,50,14,76000,100,123.37599,34.5629,47.134613,0.7332806324110672,0.020958498023715414
DDQN,50,14,77000,100,120.80219,31.434557,42.403255,0.7413241106719367,0.021274703557312254
DDQN,50,14,78000,100,118.740395,29.155682,39.180874,0.7441304347826087,0.02133399209486166
DDQN,50,14,79000,100,116.0845,26.927608,36.821842,0.7312944664031621,0.02140316205533597
DDQN,50,14,80000,100,114.16306,25.462135,34.88719,0.7298418972332016,0.021274703557312254
DDQN,50,14,81000,100,114.92046,25.756458,34.894554,0.7381225296442687,0.019535573122529643
DDQN,50,14,82000,100,114.04191,25.466013,34.785595,0.7320849802371542,0.019555335968379446
DDQN,50,14,83000,100,111.78083,24.356514,33.674137,0.723300395256917,0.019881422924901186
DDQN,50,14,84000,100,111.06528,24.60299,34.393143,0.7153458498023716,0.019150197628458498
DDQN,50,14,85000,100,108.73878,23.565964,33.74283,0.698399209486166,0.019861660079051383
DDQN,50,14,86000,100,106.93803,22.245567,32.450474,0.6855237154150198,0.01924901185770751
DDQN,50,14,87000,100,104.685555,20.306318,30.310173,0.6699505928853755,0.01874505928853755
DDQN,50,14,88000,100,103.24263,19.398485,29.662096,0.6539822134387352,0.01941699604743083
DDQN,50,14,89000,100,102.941895,19.238346,29.813648,0.6452865612648221,0.019683794466403164
DDQN,50,14,90000,100,102.71265,19.722101,30.96879,0.6368379446640317,0.020889328063241105
DDQN,50,14,91000,100,101.04432,19.042805,30.98233,0.6146343873517787,0.02198616600790514
DDQN,50,14,92000,100,101.81349,19.81996,32.37061,0.6122826086956522,0.02259881422924901
DDQN,50,14,93000,100,100.16356,18.741144,31.45645,0.5957806324110672,0.02341897233201581
DDQN,50,14,94000,100,98.9455,17.485342,29.529345,0.5921343873517787,0.02299407114624506
DDQN,50,14,95000,100,98.29275,16.839077,28.603567,0.588705533596838,0.022519762845849802
DDQN,50,14,96000,100,98.601425,16.972862,28.967447,0.5859288537549407,0.02266798418972332
DDQN,50,14,97000,100,97.05184,15.663967,27.218765,0.5754841897233202,0.022223320158102768
DDQN,50,14,98000,100,97.342674,15.669159,26.975807,0.5808596837944664,0.022193675889328062
DDQN,50,14,99000,100,96.36456,14.62665,25.193468,0.5805731225296442,0.02233201581027668
DDQN,50,14,100000,100,96.60097,14.755448,25.244738,0.5844960474308301,0.022223320158102768
DDQN,50,15,1000,100,-0.029379481,0.0,,0.0,0.9999901185770751
DDQN,50,15,2000,100,17.120142,0.0,,0.0,0.0
DDQN,50,15,3000,100,28.891685,0.0,,0.0,0.009911067193675889
DDQN,50,15,4000,100,37.09974,0.0,,0.0,0.11189723320158103
DDQN,50,15,5000,100,44.217945,0.0,,0.0,0.169001976284585
DDQN,50,15,6000,100,57.835384,0.0,,0.0,0.1750098814229249
DDQN,50,15,7000,100,74.97736,8.411494,14.0955305,0.5967490118577075,0.16623517786561265
DDQN,50,15,8000,100,90.701584,23.72835,34.578075,0.6862252964426877,0.1683596837944664
DDQN,50,15,9000,100,112.03498,43.905132,59.082745,0.7431126482213438,0.15878458498023715
DDQN,50,15,10000,100,135.091,67.68627,87.895226,0.7700790513833992,0.15792490118577074
DDQN,50,15,11000,100,163.85796,96.46221,120.79262,0.7985770750988143,0.15061264822134388
DDQN,50,15,12000,100,204.66484,133.90039,159.48778,0.8395652173913043,0.12240118577075099
DDQN,50,15,13000,100,242.7336,172.2974,199.08765,0.8654347826086957,0.11221343873517786
